Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1773445941,20,,Aggregated,55.600000,0.000000,48,51,63,82,110,120,160,210,330,330,330,811,0,48,62.33557523673219,36.71450004912913,326.00520801497623,223.6276202219482
1773445942,20,,Aggregated,56.300000,0.000000,48,52,66,84,110,120,160,210,330,330,330,862,0,48,62.53504009060875,36.71450004912913,326.00520801497623,223.63805104408354
1773445943,20,,Aggregated,55.900000,0.000000,48,51,66,84,110,120,160,210,330,330,330,915,0,48,62.39858995569626,36.71450004912913,326.00520801497623,223.6448087431694
1773445944,20,,Aggregated,56.500000,0.000000,48,52,66,84,110,120,160,210,330,330,330,968,0,48,62.53938901073141,36.71450004912913,326.00520801497623,223.64256198347107
1773445945,20,,Aggregated,56.100000,0.000000,48,52,66,83,110,120,160,210,290,330,330,1022,0,48,62.33739487262062,36.71450004912913,326.00520801497623,223.6399217221135
1773445946,20,,Aggregated,55.200000,0.000000,48,51,63,82,110,120,160,210,290,330,330,1081,0,48,61.98468240773586,36.71450004912913,326.00520801497623,223.64199814986125
1773445947,20,,Aggregated,55.200000,0.000000,48,51,62,82,110,120,160,180,290,330,330,1133,0,48,61.62922077586,36.71450004912913,326.00520801497623,223.63989408649604
1773445948,20,,Aggregated,55.100000,0.000000,48,51,66,83,110,120,160,180,290,330,330,1187,0,48,62.14435033444488,36.71450004912913,326.00520801497623,223.63605728727885
1773445949,20,,Aggregated,55.500000,0.000000,48,51,65,83,110,120,160,180,290,330,330,1249,0,48,61.98405669147396,36.71450004912913,326.00520801497623,223.63250600480384
1773445950,20,,Aggregated,55.000000,0.000000,47,51,63,82,110,120,150,170,290,330,330,1304,0,47,61.72238859633502,36.71450004912913,326.00520801497623,223.63803680981596
1773445951,20,,Aggregated,55.100000,0.000000,47,51,65,83,110,120,140,170,290,330,330,1356,0,47,61.85300803737636,36.71450004912913,326.00520801497623,223.63716814159292
1773445952,20,,Aggregated,55.100000,0.000000,47,51,63,82,110,120,140,170,290,330,330,1410,0,47,61.63621021319901,36.71450004912913,326.00520801497623,223.6404255319149
1773445953,20,,Aggregated,55.400000,0.000000,47,52,66,84,110,120,150,170,290,330,330,1461,0,47,62.19502369038796,36.71450004912913,326.00520801497623,223.637234770705
1773445954,20,,Aggregated,54.500000,0.000000,47,52,66,84,110,120,140,170,290,330,330,1517,0,47,62.18383049539578,36.71450004912913,326.00520801497623,223.62228081740278
1773445955,20,,Aggregated,54.400000,0.000000,47,52,67,84,110,120,140,170,290,330,330,1567,0,47,62.13200065462886,36.71450004912913,326.00520801497623,223.62667517549457
1773445956,20,,Aggregated,55.100000,0.000000,47,52,66,84,110,120,140,170,290,330,330,1621,0,47,61.991722664166986,36.71450004912913,326.00520801497623,223.62492288710672
1773445957,20,,Aggregated,54.600000,0.000000,47,52,66,83,110,120,140,170,290,330,330,1678,0,47,61.85299641084613,36.71450004912913,326.00520801497623,223.61859356376638
1773445958,20,,Aggregated,54.100000,0.000000,47,51,66,83,110,120,140,170,290,330,330,1730,0,47,61.77428642912321,36.71450004912913,326.00520801497623,223.6236994219653
1773445959,20,,Aggregated,53.600000,0.000000,47,51,66,82,110,120,140,170,290,330,330,1785,0,47,61.71017193075019,36.71450004912913,326.00520801497623,223.62296918767507
1773445960,20,,Aggregated,53.800000,0.000000,47,51,65,81,110,120,140,170,290,330,330,1844,0,47,61.45486509011515,36.71450004912913,326.00520801497623,223.62472885032537
1773445961,20,,Aggregated,53.800000,0.000000,47,51,66,82,110,120,140,170,290,330,330,1899,0,47,61.39512926809933,36.71450004912913,326.00520801497623,223.62559241706163
1773445962,20,,Aggregated,53.800000,0.000000,47,51,66,82,110,120,130,160,290,330,330,1959,0,47,61.32365868100849,36.71450004912913,326.00520801497623,223.62736089841755
1773445963,20,,Aggregated,54.000000,0.000000,47,51,66,82,110,120,140,160,220,330,330,2011,0,47,61.468024916518736,36.71450004912913,326.00520801497623,223.62506215813028
1773445964,20,,Aggregated,54.400000,0.000000,47,51,66,82,110,120,140,160,220,330,330,2066,0,47,61.48675999571822,36.71450004912913,326.00520801497623,223.62923523717328
1773445965,20,,Aggregated,54.400000,0.000000,47,51,66,82,110,120,140,160,220,330,330,2122,0,47,61.33705318674338,36.71450004912913,326.00520801497623,223.63006597549483
1773445966,20,,Aggregated,54.400000,0.000000,47,51,64,80,110,120,140,160,220,330,330,2177,0,47,61.20137996988933,36.71450004912913,326.00520801497623,223.6293063849334
1773445967,20,,Aggregated,54.900000,0.000000,47,51,64,80,110,120,140,160,220,330,330,2235,0,47,61.15876071384777,36.71450004912913,326.00520801497623,223.63131991051455
1773445968,20,,Aggregated,55.200000,0.000000,47,51,63,79,110,120,140,160,220,330,330,2292,0,47,61.05586912276863,36.71450004912913,326.00520801497623,223.63176265270505
1773445969,20,,Aggregated,55.300000,0.000000,47,51,62,79,110,120,140,160,220,330,330,2347,0,47,60.9432627761375,36.71450004912913,326.00520801497623,223.6331487004687
1773445970,20,,Aggregated,55.500000,0.000000,47,51,62,79,110,120,140,160,220,330,330,2397,0,47,60.946314362881914,36.71450004912913,326.00520801497623,223.63537755527744
1773445971,20,,Aggregated,55.300000,0.000000,47,51,62,79,110,120,140,160,220,330,330,2451,0,47,60.82765051112531,36.71450004912913,326.00520801497623,223.63280293757649
1773445972,20,,Aggregated,55.400000,0.000000,47,51,62,79,110,120,140,160,220,330,330,2507,0,47,60.80879168004956,36.71450004912913,326.00520801497623,223.63422417231752
1773445973,20,,Aggregated,55.200000,0.000000,47,51,61,78,110,120,140,160,220,330,330,2565,0,47,60.706243793671625,36.71450004912913,326.00520801497623,223.63586744639377
1773445974,20,,Aggregated,55.500000,0.000000,47,51,63,81,110,130,140,180,330,340,340,2614,0,47,61.92276029720281,36.71450004912913,341.9502089964226,223.63618974751338
1773445975,20,,Aggregated,55.100000,0.000000,47,51,63,81,110,130,140,180,340,370,370,2663,0,47,62.02620654895435,36.71450004912913,367.587165965233,223.6391288021029
1773445976,20,,Aggregated,55.000000,0.000000,47,51,63,81,110,130,140,180,340,370,370,2717,0,47,61.98415554990755,36.71450004912913,367.587165965233,223.64114832535884
1773445977,20,,Aggregated,54.200000,0.000000,47,51,63,81,110,130,140,180,340,370,370,2772,0,47,61.90831233776869,36.71450004912913,367.587165965233,223.63924963924964
1773445978,20,,Aggregated,54.000000,0.000000,47,51,63,82,110,130,140,170,340,370,370,2831,0,47,61.968084557515844,36.71450004912913,367.587165965233,223.64111621335218
1773445979,20,,Aggregated,53.400000,0.000000,47,51,63,82,110,130,140,170,340,370,370,2886,0,47,61.905002557944115,36.71450004912913,367.587165965233,223.64310464310464
1773445980,20,,Aggregated,53.500000,0.000000,47,51,63,82,110,130,140,170,340,370,370,2941,0,47,61.947316747098284,36.71450004912913,367.587165965233,223.64161849710982
1773445981,20,,Aggregated,54.100000,0.000000,48,51,65,82,110,130,140,170,340,370,370,2997,0,48,62.00514713796427,36.71450004912913,367.587165965233,223.64397731064398
