Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1773449066,20,,Aggregated,53.700000,0.000000,48,52,65,87,110,120,160,170,280,280,280,684,0,48,62.17159456323236,36.839834006968886,275.22004197817296,223.67105263157896
1773449067,20,,Aggregated,54.200000,0.000000,48,52,61,86,110,120,150,170,280,280,280,741,0,48,61.81371251172066,36.839834006968886,275.22004197817296,223.6626180836707
1773449068,20,,Aggregated,54.200000,0.000000,48,52,63,87,110,120,150,170,280,280,280,791,0,48,62.14712443901344,36.839834006968886,275.22004197817296,223.65992414664981
1773449069,20,,Aggregated,54.600000,0.000000,48,52,67,88,110,120,150,170,280,280,280,848,0,48,62.50249579637246,36.839834006968886,275.22004197817296,223.65212264150944
1773449070,20,,Aggregated,54.100000,0.000000,48,52,70,90,110,120,140,170,280,280,280,904,0,48,62.863476700237044,36.839834006968886,275.22004197817296,223.65265486725664
1773449071,20,,Aggregated,53.900000,0.000000,48,52,69,89,110,120,130,170,280,280,280,961,0,48,62.64818334018251,36.839834006968886,275.22004197817296,223.6534859521332
1773449072,20,,Aggregated,54.100000,0.000000,48,52,68,88,110,120,130,160,250,280,280,1014,0,48,62.34710981638384,36.839834006968886,275.22004197817296,223.64891518737673
1773449073,20,,Aggregated,54.800000,0.000000,48,52,67,87,110,120,130,160,250,280,280,1069,0,48,62.07846221018546,36.839834006968886,275.22004197817296,223.6510757717493
1773449074,20,,Aggregated,55.100000,0.000000,48,52,69,87,110,120,130,160,250,280,280,1124,0,48,62.274349663444724,36.839834006968886,275.22004197817296,223.65213523131672
1773449075,20,,Aggregated,55.000000,0.000000,48,52,70,88,110,120,130,160,250,280,280,1177,0,48,62.5612764272023,36.839834006968886,275.22004197817296,223.64995751911638
1773449076,20,,Aggregated,55.600000,0.000000,48,52,69,88,110,120,130,160,250,280,280,1234,0,48,62.31517654595892,36.839834006968886,275.22004197817296,223.65235008103727
1773449077,20,,Aggregated,54.200000,0.000000,48,52,69,87,110,120,130,160,250,280,280,1292,0,48,62.2750600950303,36.839834006968886,275.22004197817296,223.65557275541795
1773449078,20,,Aggregated,54.500000,0.000000,48,52,67,86,110,120,130,160,250,280,280,1345,0,48,62.04870781843069,36.839834006968886,275.22004197817296,223.6550185873606
1773449079,20,,Aggregated,54.300000,0.000000,48,52,68,86,110,120,130,160,250,280,280,1403,0,48,62.112344037499135,36.839834006968886,275.22004197817296,223.65930149679258
1773449080,20,,Aggregated,55.200000,0.000000,48,52,67,86,110,120,130,160,250,280,280,1461,0,48,61.94963747331736,36.839834006968886,275.22004197817296,223.6605065023956
1773449081,20,,Aggregated,55.500000,0.000000,48,52,66,85,110,120,130,160,250,280,280,1516,0,48,61.82458710998492,36.839834006968886,275.22004197817296,223.6642480211082
1773449082,20,,Aggregated,55.700000,0.000000,48,52,68,86,110,120,130,160,250,280,280,1572,0,48,62.00840496101906,36.839834006968886,275.22004197817296,223.66603053435114
1773449083,20,,Aggregated,55.700000,0.000000,48,52,68,86,110,120,130,150,250,280,280,1625,0,48,62.024397240987476,36.839834006968886,275.22004197817296,223.67015384615385
1773449084,20,,Aggregated,55.500000,0.000000,48,52,68,86,110,120,130,150,250,280,280,1681,0,48,62.01155354893655,36.839834006968886,275.22004197817296,223.6686496133254
1773449085,20,,Aggregated,55.800000,0.000000,48,52,69,87,110,120,130,150,250,280,280,1735,0,48,62.2230989293877,36.839834006968886,275.22004197817296,223.66801152737753
1773449086,20,,Aggregated,55.500000,0.000000,48,52,69,86,110,120,130,150,250,280,280,1790,0,48,62.08227300569649,36.839834006968886,275.22004197817296,223.66927374301676
1773449087,20,,Aggregated,56.600000,0.000000,48,52,69,86,110,120,130,150,250,280,280,1854,0,48,62.05025776233519,36.839834006968886,275.22004197817296,223.6661272923409
1773449088,20,,Aggregated,55.400000,0.000000,48,52,69,86,110,120,130,150,250,280,280,1906,0,48,61.99914647603666,36.839834006968886,275.22004197817296,223.66736621196222
1773449089,20,,Aggregated,55.700000,0.000000,48,52,68,85,110,120,130,150,250,280,280,1967,0,48,61.794315440795444,36.839834006968886,275.22004197817296,223.67158108795118
1773449090,20,,Aggregated,56.000000,0.000000,48,52,67,83,110,120,130,140,200,280,280,2022,0,48,61.624682357650606,36.839834006968886,275.22004197817296,223.67111770524232
1773449091,20,,Aggregated,56.100000,0.000000,48,52,67,85,110,120,130,140,200,280,280,2077,0,48,61.74157894850176,36.839834006968886,275.22004197817296,223.67116032739528
1773449092,20,,Aggregated,56.400000,0.000000,48,52,67,84,110,120,130,140,200,280,280,2131,0,48,61.68002104780565,36.839834006968886,275.22004197817296,223.66870014077898
1773449093,20,,Aggregated,55.900000,0.000000,48,52,69,85,110,120,130,140,200,280,280,2186,0,48,61.858015370397375,36.839834006968886,275.22004197817296,223.67017383348582
1773449094,20,,Aggregated,56.100000,0.000000,48,52,69,85,110,120,130,140,200,280,280,2239,0,48,61.95547639263578,36.839834006968886,275.22004197817296,223.671728450201
1773449095,20,,Aggregated,55.700000,0.000000,48,52,69,86,110,120,130,140,200,280,280,2290,0,48,62.01769347789628,36.839834006968886,275.22004197817296,223.6711790393013
1773449096,20,,Aggregated,55.700000,0.000000,48,52,69,86,110,120,130,140,200,280,280,2348,0,48,62.0210321112996,36.839834006968886,275.22004197817296,223.67120954003408
1773449097,20,,Aggregated,55.200000,0.000000,48,52,69,86,110,120,130,140,200,280,280,2403,0,48,62.05872276915033,36.839834006968886,275.22004197817296,223.6695796920516
1773449098,20,,Aggregated,56.000000,0.000000,48,52,69,86,110,120,130,140,200,280,280,2459,0,48,62.08334220503713,36.839834006968886,275.22004197817296,223.67100447336315
1773449099,20,,Aggregated,54.900000,0.000000,48,53,70,88,110,120,130,140,200,280,280,2510,0,48,62.30420298045093,36.839834006968886,275.22004197817296,223.67131474103584
1773449100,20,,Aggregated,54.500000,0.000000,48,53,70,88,110,120,130,140,200,280,280,2562,0,48,62.431169342207646,36.839834006968886,275.22004197817296,223.6705698672912
1773449101,20,,Aggregated,53.900000,0.000000,48,52,69,86,110,120,130,140,200,280,280,2613,0,48,62.21387983951415,36.839834006968886,275.22004197817296,223.6708763872943
1773449102,20,,Aggregated,53.000000,0.000000,48,53,69,87,110,120,130,140,200,280,280,2665,0,48,62.31767771362395,36.839834006968886,275.22004197817296,223.6686679174484
1773449103,20,,Aggregated,53.800000,0.000000,48,53,70,87,110,120,130,140,200,280,280,2724,0,48,62.42002283106985,36.839834006968886,275.22004197817296,223.66960352422907
1773449104,20,,Aggregated,53.200000,0.000000,48,53,69,87,110,120,130,140,200,280,280,2776,0,48,62.37248831810376,36.839834006968886,275.22004197817296,223.67110951008647
1773449105,20,,Aggregated,54.100000,0.000000,48,53,70,87,110,120,130,140,200,280,280,2834,0,48,62.433514609389356,36.839834006968886,275.22004197817296,223.66796047988709
1773449106,20,,Aggregated,53.900000,0.000000,48,53,69,87,110,120,130,140,200,280,280,2896,0,48,62.36958754377874,36.839834006968886,275.22004197817296,223.6674723756906
1773449107,20,,Aggregated,53.900000,0.000000,48,53,69,87,110,120,130,140,200,280,280,2951,0,48,62.32422761395334,36.839834006968886,275.22004197817296,223.66994239240935
1773449108,20,,Aggregated,54.200000,0.000000,48,53,69,87,110,120,130,140,200,280,280,3006,0,48,62.278622968697235,36.839834006968886,275.22004197817296,223.66899534264803
